Series Name,Country Name,2015,2016,2017,2018,2019,2020
"School enrollment, primary, male (% gross)",Armenia,94.33616638,94.12773895,93.94300842,92.73222351,91.61638641,90.76177216
"School enrollment, primary, male (% gross)",Aruba,117.0473251,..,..,..,..,..
"School enrollment, primary, male (% gross)",Australia,101.5856018,100.7552032,100.3437576,100.2137222,99.76532745,99.11634827
"School enrollment, primary, male (% gross)",Austria,102.4483109,102.5177917,103.2499008,103.5742188,103.4397583,102.7507324
"School enrollment, primary, male (% gross)",Azerbaijan,107.4433594,106.9224014,102.5200424,99.47112274,96.56020355,93.88291931
"School enrollment, primary, male (% gross)","Bahamas, The",..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Bahrain,100.7117233,100.0756836,101.4240799,99.96531677,98.31111908,..
"School enrollment, primary, male (% gross)",Bangladesh,..,..,111.1652069,112.3574448,..,114.3500214
"School enrollment, primary, male (% gross)",Barbados,96.24572754,97.39243317,99.48088837,101.1814804,102.4552689,101.15271
"School enrollment, primary, male (% gross)",Belarus,99.07441711,100.9380112,102.2402115,100.6112823,98.61617279,95.33145142
"School enrollment, primary, male (% gross)",Belgium,103.2416763,103.3754883,103.855217,103.1104813,102.0773315,101.4541473
"School enrollment, primary, male (% gross)",Belize,115.5041428,117.2455292,115.9851608,114.5503235,112.3222733,110.1320572
"School enrollment, primary, male (% gross)",Benin,137.1852264,135.1480865,130.8359375,125.8450623,120.8984222,118.5020905
"School enrollment, primary, male (% gross)",Bermuda,102.0603714,..,..,..,..,..
"School enrollment, primary, male (% gross)",Bhutan,103.6795578,102.4224777,101.4015503,100.7029724,99.20175934,105.0151596
"School enrollment, primary, male (% gross)",Bolivia,96.87174225,97.32765961,98.15357208,98.6317215,98.80490875,98.92865753
"School enrollment, primary, male (% gross)",Bosnia and Herzegovina,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Botswana,104.3855515,..,104.8707581,..,..,..
"School enrollment, primary, male (% gross)",Brazil,111.4889603,110.9057388,111.4379196,110.059967,109.0648193,108.0517578
"School enrollment, primary, male (% gross)",British Virgin Islands,122.2829819,125.533432,131.5007324,102.6438599,117.2950821,121.3171616
"School enrollment, primary, male (% gross)",Brunei Darussalam,105.6994781,107.1751404,104.8532715,102.5556717,99.69371796,98.13178253
"School enrollment, primary, male (% gross)",Bulgaria,94.66184235,91.55335999,89.60018158,87.68048096,86.24082947,85.44603729
"School enrollment, primary, male (% gross)",Burkina Faso,89.48916626,92.09326935,94.3529129,96.8756485,94.77986908,92.21096802
"School enrollment, primary, male (% gross)",Burundi,129.0025635,126.5957108,122.9412308,120.6704865,118.0884628,114.3737793
"School enrollment, primary, male (% gross)",Cabo Verde,109.2220612,107.5283966,106.836998,107.5301971,103.8531418,..
"School enrollment, primary, male (% gross)",Cambodia,110.2007904,106.6074677,104.5633087,102.7813873,101.9180374,106.9244308
"School enrollment, primary, male (% gross)",Cameroon,122.3911667,122.1564636,116.0457611,108.7064972,111.1951294,..
"School enrollment, primary, male (% gross)",Canada,102.0841522,100.9814529,101.062439,101.7166214,101.2723236,102.1760635
"School enrollment, primary, male (% gross)",Cayman Islands,91.93817902,89.05288696,88.28282928,89.08068848,..,..
"School enrollment, primary, male (% gross)",Central African Republic,..,114.5607376,144.999054,..,..,..
"School enrollment, primary, male (% gross)",Chad,103.6697083,98.17932129,89.40789032,100.916832,100.279953,..
"School enrollment, primary, male (% gross)",Channel Islands,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Chile,102.1826096,102.4462814,102.8662186,103.6420288,103.8033524,103.1053391
"School enrollment, primary, male (% gross)",China,96.20934296,97.73190308,98.97126007,99.69995117,101.3760223,102.7089615
"School enrollment, primary, male (% gross)",Colombia,116.9787903,117.800972,116.7746887,116.2171631,115.852272,114.5526123
"School enrollment, primary, male (% gross)",Comoros,..,96.33969879,101.5829086,99.58757782,..,..
"School enrollment, primary, male (% gross)","Congo, Dem. Rep.",108.3722763,..,..,122.185173,..,127.1824036
"School enrollment, primary, male (% gross)","Congo, Rep.",109.9240189,..,..,94.99913025,..,..
"School enrollment, primary, male (% gross)",Costa Rica,111.6108093,111.447197,110.2259064,112.8051071,115.7633438,114.0587311
"School enrollment, primary, male (% gross)",Cote d'Ivoire,96.41694641,101.1226501,102.891922,103.5959702,103.3742065,103.359787
"School enrollment, primary, male (% gross)",Croatia,100.5793228,98.00495148,96.41285706,94.46041107,92.90329742,92.77290344
"School enrollment, primary, male (% gross)",Cuba,102.3147278,101.998642,102.997879,104.095787,104.5944977,104.6311569
"School enrollment, primary, male (% gross)",Curacao,..,..,..,..,..,106.5963516
"School enrollment, primary, male (% gross)",Cyprus,99.30950165,98.37584686,99.25434875,100.2293091,100.8171082,101.0469971
"School enrollment, primary, male (% gross)",Czechia,99.34346771,99.94045258,100.39711,100.2151184,100.0715179,99.84577179
"School enrollment, primary, male (% gross)",Denmark,102.1191406,102.38797,101.5849991,100.5781174,100.3473129,100.1459198
"School enrollment, primary, male (% gross)",Djibouti,67.94744873,67.35250092,67.69538879,69.5525589,75.43859863,75.33934021
"School enrollment, primary, male (% gross)",Dominica,117.1004791,116.2461472,115.8913498,..,101.9916534,105.78862
"School enrollment, primary, male (% gross)",Dominican Republic,116.4141617,114.6266479,111.4936066,108.8085403,114.9201126,108.0250626
"School enrollment, primary, male (% gross)",Ecuador,107.4412308,104.4811935,102.9338303,102.4450378,100.147377,98.01148224
"School enrollment, primary, male (% gross)","Egypt, Arab Rep.",..,105.3591614,105.9956131,106.0832214,105.9935532,..
"School enrollment, primary, male (% gross)",El Salvador,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Equatorial Guinea,61.95558929,..,..,..,..,..
"School enrollment, primary, male (% gross)",Eritrea,81.69535065,76.56541443,73.53372192,73.56524658,73.6484375,..
"School enrollment, primary, male (% gross)",Estonia,97.14325714,97.04802704,97.20776367,97.54464722,97.55989075,97.50396729
"School enrollment, primary, male (% gross)",Eswatini,124.8843765,121.7565231,119.9172516,119.2794495,119.0398636,..
"School enrollment, primary, male (% gross)",Ethiopia,105.7616501,107.9151077,107.9445648,107.6875305,102.1054611,96.56569672
"School enrollment, primary, male (% gross)",Faroe Islands,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Fiji,107.8784256,107.0857697,108.9138336,110.6109543,118.61689,117.6667786
"School enrollment, primary, male (% gross)",Finland,100.8489838,100.6373901,100.4065628,100.4656601,100.1833191,100.1594009
"School enrollment, primary, male (% gross)",France,102.3004684,102.5351791,102.7149429,102.7634277,102.7942276,103.1886215
"School enrollment, primary, male (% gross)",French Polynesia,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Gabon,..,..,..,..,109.638092,..
"School enrollment, primary, male (% gross)","Gambia, The",87.12290192,88.70011139,91.46875763,93.64234924,96.48123932,97.75110626
"School enrollment, primary, male (% gross)",Georgia,102.6809082,100.1878586,99.84755707,98.09427643,98.93492126,99.17884827
"School enrollment, primary, male (% gross)",Germany,101.7302933,102.6643906,103.893013,103.5328064,102.1015778,100.7210388
"School enrollment, primary, male (% gross)",Ghana,108.3567581,106.0868835,104.9904938,102.9555206,104.1346207,102.5589905
"School enrollment, primary, male (% gross)",Gibraltar,..,101.4234924,103.3715897,..,106.6326523,104.0470886
"School enrollment, primary, male (% gross)",Greece,99.96263123,99.48239899,99.53925323,99.20121765,99.72148132,100.738472
"School enrollment, primary, male (% gross)",Greenland,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Grenada,120.6428299,114.1932297,114.0786133,107.6571579,..,..
"School enrollment, primary, male (% gross)",Guam,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Guatemala,103.0793533,102.4292984,102.7097702,103.2051926,102.9757004,101.5220718
"School enrollment, primary, male (% gross)",Guinea,95.50631714,100.5247726,106.318718,107.6551208,105.3540955,109.0111313
"School enrollment, primary, male (% gross)",Guinea-Bissau,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Guyana,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Haiti,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Honduras,..,..,..,..,..,..
"School enrollment, primary, male (% gross)","Hong Kong SAR, China",109.3115234,106.6308517,105.7210922,106.3924179,106.8727264,105.7376785
"School enrollment, primary, male (% gross)",Hungary,102.4847183,102.0007172,101.0916977,97.09398651,96.1202774,96.9153595
"School enrollment, primary, male (% gross)",Iceland,98.67192078,99.58274078,100.3539581,100.5593567,100.7590179,100.6106033
"School enrollment, primary, male (% gross)",India,98.2522583,97.69763184,96.41855621,96.34775543,95.9358139,98.98714447
"School enrollment, primary, male (% gross)",Indonesia,107.42379,107.2158585,107.5470505,108.1328888,..,..
"School enrollment, primary, male (% gross)","Iran, Islamic Rep.",105.687149,107.5959778,107.6907272,..,107.3743362,106.5534515
"School enrollment, primary, male (% gross)",Iraq,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Ireland,101.3826065,101.6267776,101.0042267,101.2843781,101.0297775,101.5416718
"School enrollment, primary, male (% gross)",Isle of Man,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Israel,105.2827682,104.283432,104.443573,104.2435303,103.9348068,103.8671188
"School enrollment, primary, male (% gross)",Italy,100.5959396,99.42346191,103.3853302,102.8769302,101.9035263,99.84216309
"School enrollment, primary, male (% gross)",Jamaica,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Japan,98.67694855,98.0525589,97.53495026,97.4765625,97.66809845,..
"School enrollment, primary, male (% gross)",Jordan,..,79.1784668,81.50865936,82.19239807,82.47644806,80.86255646
"School enrollment, primary, male (% gross)",Kazakhstan,111.5436401,109.7443237,107.8779221,104.9602966,103.466629,100.4270706
"School enrollment, primary, male (% gross)",Kenya,103.6887436,103.0161667,..,..,78.44860077,..
"School enrollment, primary, male (% gross)",Kiribati,104.5021515,105.0830612,97.87843323,..,..,105.1482162
"School enrollment, primary, male (% gross)","Korea, Dem. People's Rep.",..,..,..,89.34989929,..,..
"School enrollment, primary, male (% gross)","Korea, Rep.",98.85733032,97.7905426,98.20545197,99.69550323,101.0591583,99.28723145
"School enrollment, primary, male (% gross)",Kosovo,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Kuwait,101.0211716,98.64985657,94.20691681,88.13593292,82.25100708,82.45567322
"School enrollment, primary, male (% gross)",Kyrgyz Republic,105.788353,105.1234436,107.4589462,107.9098663,106.6860809,102.8186264
"School enrollment, primary, male (% gross)",Lao PDR,116.5834427,112.138443,108.0169373,104.2918472,101.7681198,100.3944778
"School enrollment, primary, male (% gross)",Latvia,99.35778046,99.16082764,99.27409363,99.38002777,99.96283722,99.77018738
"School enrollment, primary, male (% gross)",Lebanon,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Lesotho,119.6295776,120.7155838,124.0540771,114.9690399,111.1377869,..
"School enrollment, primary, male (% gross)",Liberia,100.2838364,89.77410126,85.49154663,..,..,77.63764954
"School enrollment, primary, male (% gross)",Libya,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Liechtenstein,106.4921494,107.4795074,106.3492126,105.9118195,103.8197784,104.2115631
"School enrollment, primary, male (% gross)",Lithuania,102.2269211,103.0263214,103.8886719,104.2493134,103.1996918,102.7315903
"School enrollment, primary, male (% gross)",Luxembourg,99.02271271,100.9414673,102.5641022,104.5196228,105.308197,106.3815536
"School enrollment, primary, male (% gross)","Macao SAR, China",100.1108398,102.211998,102.0144882,100.7280502,102.335968,100.4704437
"School enrollment, primary, male (% gross)",Madagascar,147.3338776,143.6967926,149.0088196,142.019455,132.925415,..
"School enrollment, primary, male (% gross)",Malawi,144.9230652,142.639679,143.2373505,141.8240051,142.6907959,..
"School enrollment, primary, male (% gross)",Malaysia,103.5279846,104.3654251,104.616539,104.1708298,103.9239044,103.229805
"School enrollment, primary, male (% gross)",Maldives,102.9953995,99.23162079,96.20404816,94.95162964,96.85189056,101.0220337
"School enrollment, primary, male (% gross)",Mali,79.70401764,81.89710236,84.56083679,79.47065735,..,82.43864441
"School enrollment, primary, male (% gross)",Malta,102.8140335,102.923317,104.90065,106.3279419,106.2069016,106.798851
"School enrollment, primary, male (% gross)",Marshall Islands,88.52321625,84.90802765,..,..,80.96469116,76.29113007
"School enrollment, primary, male (% gross)",Mauritania,102.0483627,93.97109222,93.59745026,97.11083984,97.35915375,91.08892822
"School enrollment, primary, male (% gross)",Mauritius,102.0385132,101.5620804,100.6492691,99.78083038,98.27747345,97.27111053
"School enrollment, primary, male (% gross)",Mexico,106.7350769,106.2245789,105.516571,104.709877,104.191803,103.2179184
"School enrollment, primary, male (% gross)","Micronesia, Fed. Sts.",98.27443695,101.1288528,98.17081451,100.1787186,98.80379486,90.18151855
"School enrollment, primary, male (% gross)",Moldova,106.2349777,105.0095978,104.1384506,104.0022964,107.2736588,107.1826172
"School enrollment, primary, male (% gross)",Monaco,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Mongolia,101.2639313,102.8293152,103.091713,104.5262451,104.4862823,103.9497528
"School enrollment, primary, male (% gross)",Montenegro,95.29064178,96.59223175,98.1100235,102.1977997,100.6254883,101.6910934
"School enrollment, primary, male (% gross)",Morocco,112.2553635,112.9203415,114.8836975,116.1127014,116.6914063,116.8317108
"School enrollment, primary, male (% gross)",Mozambique,113.8443222,113.1637573,112.0003281,116.7903519,120.3764496,121.8966827
"School enrollment, primary, male (% gross)",Myanmar,..,110.6373672,115.2916489,114.8463135,..,..
"School enrollment, primary, male (% gross)",Namibia,125.4332504,124.9056854,126.5262527,126.3666763,127.7142105,126.6683655
"School enrollment, primary, male (% gross)",Nauru,112.1255341,129.665741,..,..,122.4250336,94.20102692
"School enrollment, primary, male (% gross)",Nepal,139.2790222,137.6225433,136.4752655,..,140.8256836,127.6001434
"School enrollment, primary, male (% gross)",Netherlands,102.7184906,103.2833328,104.2367096,105.2697067,106.0917206,106.4339218
"School enrollment, primary, male (% gross)",New Caledonia,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",New Zealand,97.68881226,98.4616394,99.76509857,100.7791367,101.5976868,102.1653137
"School enrollment, primary, male (% gross)",Nicaragua,110.5991898,114.7197342,116.4451675,114.0051346,113.060936,112.4788971
"School enrollment, primary, male (% gross)",Niger,77.43067169,79.14698029,80.05191803,72.19474792,70.68029022,73.03726959
"School enrollment, primary, male (% gross)",Nigeria,89.1723175,87.17114258,81.35112,88.40940094,85.3094635,..
"School enrollment, primary, male (% gross)",North Macedonia,93.74549866,..,97.18460083,98.27631378,96.19664764,95.50524902
"School enrollment, primary, male (% gross)",Northern Mariana Islands,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Norway,100.0381317,100.3362198,100.3002167,100.0780792,100.2241364,99.82628632
"School enrollment, primary, male (% gross)",Oman,105.978302,106.9091797,103.9975967,98.64388275,98.56387329,101.4263687
"School enrollment, primary, male (% gross)",Pakistan,91.42446136,98.2248764,96.99446106,101.9784775,101.2893066,..
"School enrollment, primary, male (% gross)",Palau,..,..,..,..,..,98.85932159
"School enrollment, primary, male (% gross)",Panama,97.24475098,93.84684753,95.37362671,99.2048111,104.5688324,95.17545319
"School enrollment, primary, male (% gross)",Papua New Guinea,..,113.2056198,..,119.8805466,..,..
"School enrollment, primary, male (% gross)",Paraguay,91.09218597,..,..,..,..,..
"School enrollment, primary, male (% gross)",Peru,100.1923523,103.6817093,104.8783493,108.8121719,115.7059021,123.3125687
"School enrollment, primary, male (% gross)",Philippines,113.9046936,111.9904327,109.4108505,103.7669754,100.6154327,99.43506622
"School enrollment, primary, male (% gross)",Poland,..,..,99.98786163,97.42668152,97.79293823,85.64682007
"School enrollment, primary, male (% gross)",Portugal,108.9563599,107.5845184,107.9354935,108.1986313,108.5008316,108.3562698
"School enrollment, primary, male (% gross)",Puerto Rico,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Qatar,102.1563568,103.3515625,103.4816513,103.3268509,102.0629272,102.2433701
"School enrollment, primary, male (% gross)",Romania,89.82391357,87.44107819,85.7040863,87.68643951,87.91664886,88.19656372
"School enrollment, primary, male (% gross)",Russian Federation,98.69133759,99.52277374,102.8180771,105.2378616,104.6636276,..
"School enrollment, primary, male (% gross)",Rwanda,138.6781158,141.3647308,138.190918,133.9595032,132.6541443,..
"School enrollment, primary, male (% gross)",Samoa,106.3558197,106.6337509,108.4115067,110.6101532,114.5421219,118.5685577
"School enrollment, primary, male (% gross)",San Marino,..,..,..,94.70124054,93.81327057,97.4329071
"School enrollment, primary, male (% gross)",Sao Tome and Principe,107.3233719,108.4730072,108.5452576,..,..,..
"School enrollment, primary, male (% gross)",Saudi Arabia,108.7340393,105.6082535,98.76302338,99.21080017,99.97353363,99.28086853
"School enrollment, primary, male (% gross)",Senegal,80.19534302,79.43307495,79.24998474,78.29011536,76.6986084,77.25081635
"School enrollment, primary, male (% gross)",Serbia,101.4541702,100.6697769,100.2662506,100.2873077,99.69241333,97.75930786
"School enrollment, primary, male (% gross)",Seychelles,102.8434906,100.3094635,97.38999176,97.58985138,98.04125977,98.72058868
"School enrollment, primary, male (% gross)",Sierra Leone,115.2830429,117.5992432,123.3097305,110.8229065,141.8581848,138.9848175
"School enrollment, primary, male (% gross)",Singapore,85.23770905,100.8503494,100.6798172,100.297142,100.6998291,100.5577469
"School enrollment, primary, male (% gross)",Sint Maarten (Dutch part),..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Slovak Republic,98.87856293,98.3972702,99.01098633,99.86585236,101.0528336,102.2784882
"School enrollment, primary, male (% gross)",Slovenia,99.59053802,99.48150635,100.2372284,101.9941101,103.0925674,103.3976135
"School enrollment, primary, male (% gross)",Solomon Islands,114.1725616,115.0343094,113.0238724,106.4076004,104.6727905,..
"School enrollment, primary, male (% gross)",Somalia,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",South Africa,109.1740799,104.8441391,102.5566025,100.4482574,100.0959091,99.39624023
"School enrollment, primary, male (% gross)",South Sudan,85.30754852,..,..,..,..,..
"School enrollment, primary, male (% gross)",Spain,105.5704422,103.3856201,101.8909988,101.3201675,101.7629776,102.8703079
"School enrollment, primary, male (% gross)",Sri Lanka,102.7369995,102.5583572,101.3509521,100.6952667,100.4568405,100.2648163
"School enrollment, primary, male (% gross)",St. Kitts and Nevis,108.6698303,110.3833923,..,..,113.4304199,..
"School enrollment, primary, male (% gross)",St. Lucia,102.7615814,103.5543594,102.535141,102.0543594,101.4287567,99.85819244
"School enrollment, primary, male (% gross)",St. Martin (French part),..,..,..,..,..,..
"School enrollment, primary, male (% gross)",St. Vincent and the Grenadines,110.7241211,110.5496292,111.5048676,114.0590286,113.9338608,113.9719849
"School enrollment, primary, male (% gross)",Sudan,76.42114258,78.52378082,79.15744781,81.7076416,..,..
"School enrollment, primary, male (% gross)",Suriname,115.2409668,115.3913193,110.3557663,108.9673233,109.2954178,108.5211334
"School enrollment, primary, male (% gross)",Sweden,120.4872131,123.2888031,125.7509766,127.5501022,123.7831726,122.5111618
"School enrollment, primary, male (% gross)",Switzerland,104.3274612,104.9808731,105.5381775,105.7887726,106.0395508,106.4976196
"School enrollment, primary, male (% gross)",Syrian Arab Republic,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Tajikistan,98.12336731,98.57106018,101.416832,..,..,..
"School enrollment, primary, male (% gross)",Tanzania,82.4509964,83.37702179,87.71034241,92.97080994,95.16883087,95.49224854
"School enrollment, primary, male (% gross)",Thailand,103.5156784,100.5444794,100.330162,97.26990509,98.32699585,99.50678253
"School enrollment, primary, male (% gross)",Timor-Leste,129.7706604,127.5635452,121.8790665,117.3306198,113.6778793,111.7581558
"School enrollment, primary, male (% gross)",Togo,131.2149048,128.1975861,127.2738724,125.9982071,126.4389114,128.1131439
"School enrollment, primary, male (% gross)",Tonga,116.655777,..,..,118.4833527,116.947403,117.4239502
"School enrollment, primary, male (% gross)",Trinidad and Tobago,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",Tunisia,114.5311203,114.7737503,115.8871002,115.928627,..,114.3011093
"School enrollment, primary, male (% gross)",Turkiye,103.37397,101.2547531,93.61904907,95.43778229,97.63671112,97.21365356
"School enrollment, primary, male (% gross)",Turkmenistan,..,..,..,..,118.9670486,118.0411224
"School enrollment, primary, male (% gross)",Turks and Caicos Islands,74.74633789,..,95.6574173,116.7182693,108.60215,111.8286438
"School enrollment, primary, male (% gross)",Tuvalu,101.6927109,90.93264008,..,89.39394379,86.79244995,85.0560379
"School enrollment, primary, male (% gross)",Uganda,101.5899582,102.3650513,101.3036118,..,..,..
"School enrollment, primary, male (% gross)",Ukraine,..,..,..,..,..,..
"School enrollment, primary, male (% gross)",United Arab Emirates,111.4481964,110.5962067,109.4303207,..,114.3004303,114.8197937
"School enrollment, primary, male (% gross)",United Kingdom,101.9908218,101.420372,101.2964935,101.138588,100.6077881,99.7662735
"School enrollment, primary, male (% gross)",United States,100.3120422,101.4457779,102.2044601,101.3142395,100.634079,100.546608
"School enrollment, primary, male (% gross)",Uruguay,112.2258072,110.8544693,109.3187866,106.5152969,104.5813217,104.7216034
"School enrollment, primary, male (% gross)",Uzbekistan,100.6364288,102.2680969,104.4002686,104.9970016,102.8372116,100.9619293
"School enrollment, primary, male (% gross)",Vanuatu,110.6891174,104.460556,111.4672852,118.1405334,121.0860519,123.2900696
"School enrollment, primary, male (% gross)","Venezuela, RB",102.046669,100.1025696,98.25067139,..,..,..
"School enrollment, primary, male (% gross)",Vietnam,109.6680374,110.4113388,108.2464066,109.4645691,114.2806702,115.8973923
"School enrollment, primary, male (% gross)",Virgin Islands (U.S.),..,..,..,..,..,..
"School enrollment, primary, male (% gross)",West Bank and Gaza,97.5177002,97.37084961,99.01894379,98.47827911,97.76275635,96.62957001
"School enrollment, primary, male (% gross)","Yemen, Rep.",..,99.92056274,..,..,..,..
"School enrollment, primary, male (% gross)",Zambia,101.3084412,97.63320923,97.54329681,..,..,..
"School enrollment, primary, male (% gross)",Zimbabwe,104.8950424,102.1554184,99.31842804,97.91461182,97.1802063,97.05782318
"School enrollment, preprimary, female (% gross)",Afghanistan,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Albania,87.83135986,88.97650146,84.93972778,80.79097748,75.58106995,75.13713837
"School enrollment, preprimary, female (% gross)",Algeria,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",American Samoa,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Andorra,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Angola,..,37.31460953,..,..,..,..
"School enrollment, preprimary, female (% gross)",Antigua and Barbuda,..,77.82608795,76.5458374,74.02507019,..,..
"School enrollment, preprimary, female (% gross)",Argentina,75.25640106,75.90074158,76.63153076,77.81889343,78.35578918,76.71022034
"School enrollment, preprimary, female (% gross)",Armenia,37.76325989,36.44926834,39.16865158,39.65969086,40.22615814,46.7621994
"School enrollment, preprimary, female (% gross)",Aruba,102.2603302,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Australia,122.1246796,163.338913,161.1909637,161.9007568,162.6526489,156.9196777
"School enrollment, preprimary, female (% gross)",Austria,103.5117493,103.9805222,103.822258,102.7830124,102.2213135,102.6072388
"School enrollment, preprimary, female (% gross)",Azerbaijan,24.06089973,22.83683014,35.98802948,39.49166107,43.59907913,44.4100914
"School enrollment, preprimary, female (% gross)","Bahamas, The",29.31973076,32.54051971,38.97483826,35.91521072,41.51572037,..
"School enrollment, preprimary, female (% gross)",Bahrain,55.36502838,55.04389954,54.59024811,54.6032486,53.60060883,55.73920059
"School enrollment, preprimary, female (% gross)",Bangladesh,32.63315964,36.16616058,42.48155212,41.63365936,..,46.8312149
"School enrollment, preprimary, female (% gross)",Barbados,90.15592194,85.96051025,91.06163025,87.75306702,85.18015289,86.36830139
"School enrollment, preprimary, female (% gross)",Belarus,98.08912659,95.81305695,96.39972687,96.99082184,96.42652893,96.28655243
"School enrollment, preprimary, female (% gross)",Belgium,116.6024475,115.8975525,115.0236282,114.2253799,113.8781433,113.1977463
"School enrollment, preprimary, female (% gross)",Belize,50.58391953,50.40530014,50.0465889,48.66667175,48.32862091,46.64606857
"School enrollment, preprimary, female (% gross)",Benin,24.26564026,25.26523972,25.62429047,25.87496948,24.73801041,22.39895058
"School enrollment, preprimary, female (% gross)",Bermuda,63.05731964,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Bhutan,23.64066124,28.96105003,29.80175591,34.63217545,35.730896,32.6205864
"School enrollment, preprimary, female (% gross)",Bolivia,70.53272247,73.61515045,73.96894836,75.10006714,78.02761841,79.06070709
"School enrollment, preprimary, female (% gross)",Bosnia and Herzegovina,15.3987999,15.98281002,22.8973999,25.68370056,24.18382072,26.99095917
"School enrollment, preprimary, female (% gross)",Botswana,21.81982994,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Brazil,90.78405762,98.77426147,97.14378357,96.14644623,95.86657715,85.72537994
"School enrollment, preprimary, female (% gross)",British Virgin Islands,144.4805145,135.2739716,140.5017853,..,109.578537,128.8461456
"School enrollment, preprimary, female (% gross)",Brunei Darussalam,70.12847137,69.52718353,68.43524933,65.02753448,63.67008209,63.1079483
"School enrollment, preprimary, female (% gross)",Bulgaria,79.30541992,76.64691925,76.29205322,78.97222137,82.31970978,83.84700775
"School enrollment, preprimary, female (% gross)",Burkina Faso,4.173160076,3.044759989,3.662100077,4.345990181,5.511350155,6.391630173
"School enrollment, preprimary, female (% gross)",Burundi,13.88393021,14.32252979,14.19575024,15.66362,16.98605919,16.74617004
"School enrollment, preprimary, female (% gross)",Cabo Verde,74.92019653,76.9300766,74.36392212,73.51728821,75.5999527,..
"School enrollment, preprimary, female (% gross)",Cambodia,16.26549149,16.98014259,18.36842155,19.7497654,20.7457962,27.69798088
"School enrollment, preprimary, female (% gross)",Cameroon,37.35675812,39.00035858,36.17699814,34.79948044,35.99301147,..
"School enrollment, preprimary, female (% gross)",Canada,..,..,..,48.29333878,..,48.56193924
"School enrollment, preprimary, female (% gross)",Cayman Islands,84.34031677,..,90.80605316,88.25805664,..,..
"School enrollment, preprimary, female (% gross)",Central African Republic,..,..,2.990590096,..,..,..
"School enrollment, preprimary, female (% gross)",Chad,0.805079997,0.916260004,0.716229975,1.05467999,1.077059984,..
"School enrollment, preprimary, female (% gross)",Channel Islands,..,..,..,..,..,..
"School enrollment, preprimary, female (% gross)",Chile,81.39916229,81.45526123,81.0007019,81.3983078,83.96749115,83.75055695
"School enrollment, preprimary, female (% gross)",China,78.82756042,82.54248047,85.09947968,88.37187195,89.16474152,90.73432922
"School enrollment, preprimary, female (% gross)",Colombia,..,..,..,..,..,86.66744232
"School enrollment, preprimary, female (% gross)",Comoros,..,16.81628609,20.77329063,22.1623497,..,..
"School enrollment, preprimary, female (% gross)","Congo, Dem. Rep.",4.599679947,..,..,5.818600178,..,7.117469788
"School enrollment, preprimary, female (% gross)","Congo, Rep.",20.81304169,..,..,14.91495991,..,..
"School enrollment, preprimary, female (% gross)",Costa Rica,78.9486618,77.90289307,80.84242249,98.26506805,95.75405884,97.18476105
"School enrollment, preprimary, female (% gross)",Cote d'Ivoire,7.08810997,7.802330017,8.217260361,8.278980255,8.466560364,10.96280003
"School enrollment, preprimary, female (% gross)",Croatia,62.22283173,63.11585999,69.45381927,68.91187286,70.46195221,70.80628967
"School enrollment, preprimary, female (% gross)",Cuba,101.9489975,104.0348129,100.5990906,98.4197998,96.61232758,97.57044983
"School enrollment, preprimary, female (% gross)",Curacao,..,..,..,..,..,94.22979736
"School enrollment, preprimary, female (% gross)",Cyprus,79.72028351,80.44603729,83.21189117,84.01747894,85.77304077,85.52304077
"School enrollment, preprimary, female (% gross)",Czechia,103.6551514,103.7006912,104.7312317,108.0999603,111.7713165,112.0013428
